"","strategy_id","primary_id","field","value","sector","subsector","model_variable","category_value","category_name","gas","gas_name","model_variable_information","design_id","future_id","strategy","strategy_code","baseline_strategy_id","description"
"435",1015,15015,"yf_agrc_bevs_and_spices_tonne_ha",0.609945736978788,"AFOLU","Agriculture","Crop Yield Factor","bevs_and_spices","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"436",1015,15015,"yf_agrc_cereals_tonne_ha",0.609945736979021,"AFOLU","Agriculture","Crop Yield Factor","cereals","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"437",1015,15015,"yf_agrc_fibers_tonne_ha",0.609945736978873,"AFOLU","Agriculture","Crop Yield Factor","fibers","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"438",1015,15015,"yf_agrc_fruits_tonne_ha",0.609945736979097,"AFOLU","Agriculture","Crop Yield Factor","fruits","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"439",1015,15015,"yf_agrc_herbs_and_other_perennial_crops_tonne_ha",0.609945736978218,"AFOLU","Agriculture","Crop Yield Factor","herbs_and_other_perennial_crops","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"440",1015,15015,"yf_agrc_nuts_tonne_ha",0.609945736978462,"AFOLU","Agriculture","Crop Yield Factor","nuts","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"441",1015,15015,"yf_agrc_other_annual_tonne_ha",0.609945736979,"AFOLU","Agriculture","Crop Yield Factor","other_annual","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"442",1015,15015,"yf_agrc_other_woody_perennial_tonne_ha",0.6099457369791,"AFOLU","Agriculture","Crop Yield Factor","other_woody_perennial","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"443",1015,15015,"yf_agrc_pulses_tonne_ha",0.609945736979111,"AFOLU","Agriculture","Crop Yield Factor","pulses","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"444",1015,15015,"yf_agrc_rice_tonne_ha",0.609945736978966,"AFOLU","Agriculture","Crop Yield Factor","rice","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"445",1015,15015,"yf_agrc_sugar_cane_tonne_ha",0.609945736979012,"AFOLU","Agriculture","Crop Yield Factor","sugar_cane","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"446",1015,15015,"yf_agrc_tubers_tonne_ha",0.6099457369791,"AFOLU","Agriculture","Crop Yield Factor","tubers","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"447",1015,15015,"yf_agrc_vegetables_and_vines_tonne_ha",0.609945736978929,"AFOLU","Agriculture","Crop Yield Factor","vegetables_and_vines","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"LNDU: Partial land use reallocation","LNDU:PLUR",0,"Set land use reallocation factor to 0.5"
"448",5001,120120,"demscalar_ippu_cement",0,"IPPU","IPPU","Industrial Production Scalar","cement","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"449",5001,120120,"demscalar_ippu_chemicals",0,"IPPU","IPPU","Industrial Production Scalar","chemicals","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"450",5001,120120,"demscalar_ippu_construction_and_demolition",0,"IPPU","IPPU","Industrial Production Scalar","construction_and_demolition","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"451",5001,120120,"demscalar_ippu_electronics",0,"IPPU","IPPU","Industrial Production Scalar","electronics","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"452",5001,120120,"demscalar_ippu_glass",0,"IPPU","IPPU","Industrial Production Scalar","glass","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"453",5001,120120,"demscalar_ippu_lime_and_carbonite",0,"IPPU","IPPU","Industrial Production Scalar","lime_and_carbonite","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"454",5001,120120,"demscalar_ippu_metals",0,"IPPU","IPPU","Industrial Production Scalar","metals","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"455",5001,120120,"demscalar_ippu_mining",0,"IPPU","IPPU","Industrial Production Scalar","mining","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"456",5001,120120,"demscalar_ippu_other_industries",0,"IPPU","IPPU","Industrial Production Scalar","other_industries","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"457",5001,120120,"demscalar_ippu_other_product_manufacturing",0,"IPPU","IPPU","Industrial Production Scalar","other_product_manufacturing","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"458",5001,120120,"demscalar_ippu_paper",0,"IPPU","IPPU","Industrial Production Scalar","paper","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"459",5001,120120,"demscalar_ippu_plastic",0,"IPPU","IPPU","Industrial Production Scalar","plastic","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"460",5001,120120,"demscalar_ippu_product_use_lubricants",0,"IPPU","IPPU","Industrial Production Scalar","product_use_lubricants","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"461",5001,120120,"demscalar_ippu_product_use_ods_other",0,"IPPU","IPPU","Industrial Production Scalar","product_use_ods_other","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"462",5001,120120,"demscalar_ippu_product_use_ods_refrigeration",0,"IPPU","IPPU","Industrial Production Scalar","product_use_ods_refrigeration","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"463",5001,120120,"demscalar_ippu_product_use_other",0,"IPPU","IPPU","Industrial Production Scalar","product_use_other","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"464",5001,120120,"demscalar_ippu_product_use_paraffin_wax",0,"IPPU","IPPU","Industrial Production Scalar","product_use_paraffin_wax","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"465",5001,120120,"demscalar_ippu_rubber_and_leather",0,"IPPU","IPPU","Industrial Production Scalar","rubber_and_leather","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"466",5001,120120,"demscalar_ippu_textiles",0,"IPPU","IPPU","Industrial Production Scalar","textiles","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"467",5001,120120,"demscalar_ippu_wood",0,"IPPU","IPPU","Industrial Production Scalar","wood","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"468",5001,120120,"demscalar_soil_fertilizer_n_per_area",-0.2,"AFOLU","Soil Management","Fertilizer N Demand Scalar","('', '')","cat_soil_management","","","Use to reduce or increase per-unit demand for fertilizer N",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"469",5001,120120,"demscalar_soil_liming_per_area",0,"AFOLU","Soil Management","Liming Demand Scalar","('', '')","cat_soil_management","","","",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"470",5001,120120,"ef_agrc_anaerobicdom_rice_kg_ch4_ha",-0.6,"AFOLU","Agriculture",":math:\text{CH}_4 Crop Anaerobic Decomposition Emission Factor","('rice', 'rice')","cat_agriculture","ch4","Methane","Annual average :math:`\text{CH}_4` (methane) emitted per ha of crop grown. **Rice** is the only crop that should be non-zero. This will be 0 for most crops (or negligible).",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"471",5001,120120,"ef_ippu_tonne_c4f6_per_tonne_production_electronics",0,"IPPU","IPPU","PFC-1114 Production Process Emission Factor","('electronics', 'electronics')","cat_industry","c4f6","Hexafluorobutadiene (PFC-1114)"," | Unitless emission factor for Hexafluorobutadiene (PFC-1114, or :math:`\text{C}_4\text{F}_6`) per (tonne/tonne of production)
 | 
 | See `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_ for emissions by gas of HFCs and PFCs.",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"472",5001,120120,"ef_ippu_tonne_c5f8_per_tonne_production_electronics",0,"IPPU","IPPU","PFC-C-1418 Production Process Emission Factor","('electronics', 'electronics')","cat_industry","c5f8","Octafluorocyclopentene (PFC-C-1418)"," | Unitless emission factor for Octafluorocyclopentene (PFC-1418, or :math:`\text{C}_5\text{F}_8`) per (tonne/tonne of production)
 | 
 | See `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_ for emissions by gas of HFCs and PFCs.",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"473",5001,120120,"ef_ippu_tonne_n2o_per_mmm_gdp_other_product_manufacturing",0,"IPPU","IPPU",":math:\text{N}_2\text{O} GDP Production Process Emission Factor","('other_product_manufacturing', 'other_product_manufacturing')","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per billion $USD GDP.",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"474",5001,120120,"ef_ippu_tonne_n2o_per_tonne_production_chemicals",0,"IPPU","IPPU",":math:\text{N}_2\text{O} Production Process Emission Factor","chemicals","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per tonne of production",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"475",5001,120120,"ef_ippu_tonne_n2o_per_tonne_production_electronics",0,"IPPU","IPPU",":math:\text{N}_2\text{O} Production Process Emission Factor","electronics","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per tonne of production",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"476",5001,120120,"ef_lvst_entferm_buffalo_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","buffalo","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"477",5001,120120,"ef_lvst_entferm_cattle_dairy_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","cattle_dairy","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"478",5001,120120,"ef_lvst_entferm_cattle_nondairy_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","cattle_nondairy","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"479",5001,120120,"ef_lvst_entferm_goats_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","goats","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"480",5001,120120,"ef_lvst_entferm_sheep_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","sheep","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"481",5001,120120,"efficfactor_enfu_industrial_energy_fuel_biomass",0.5,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_biomass","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"482",5001,120120,"efficfactor_enfu_industrial_energy_fuel_coal",0.5,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_coal","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"483",5001,120120,"efficfactor_enfu_industrial_energy_fuel_coke",0.5,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_coke","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"484",5001,120120,"efficfactor_enfu_industrial_energy_fuel_diesel",0.4,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_diesel","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"485",5001,120120,"efficfactor_enfu_industrial_energy_fuel_electricity",0.125,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_electricity","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"486",5001,120120,"efficfactor_enfu_industrial_energy_fuel_furnace_gas",0.375,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_furnace_gas","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"487",5001,120120,"efficfactor_enfu_industrial_energy_fuel_gasoline",0.4,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_gasoline","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"488",5001,120120,"efficfactor_enfu_industrial_energy_fuel_hydrocarbon_gas_liquids",0.4,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_hydrocarbon_gas_liquids","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"489",5001,120120,"efficfactor_enfu_industrial_energy_fuel_hydrogen",0.375,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_hydrogen","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"490",5001,120120,"efficfactor_enfu_industrial_energy_fuel_kerosene",0.4,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_kerosene","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"491",5001,120120,"efficfactor_enfu_industrial_energy_fuel_natural_gas",0.375,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_natural_gas","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"492",5001,120120,"efficfactor_enfu_industrial_energy_fuel_oil",0.4,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_oil","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"493",5001,120120,"efficfactor_enfu_industrial_energy_fuel_solar",0.315789473684211,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_solar","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"494",5001,120120,"elasticity_agrc_sugar_cane_demand_to_income",0,"AFOLU","Agriculture","Crop Demand Income Elasticity","sugar_cane","cat_agriculture","","","Elasticity of demand for crop in category ``$CAT-AGRICULTURE$`` to the changes in income, whose proxy is gdp/capita",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"495",5001,120120,"elecfuelefficiency_trns_aviation_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","aviation","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"496",5001,120120,"elecfuelefficiency_trns_powered_bikes_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","powered_bikes","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"497",5001,120120,"elecfuelefficiency_trns_public_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","public","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"498",5001,120120,"elecfuelefficiency_trns_rail_freight_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","rail_freight","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"499",5001,120120,"elecfuelefficiency_trns_rail_passenger_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","rail_passenger","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"500",5001,120120,"elecfuelefficiency_trns_road_heavy_freight_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","road_heavy_freight","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"501",5001,120120,"elecfuelefficiency_trns_road_heavy_regional_km_per_kwh",0.25,"Energy","Transportation","Electrical Vehicle Efficiency","road_heavy_regional","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
